2024-01-27 17:06:42,493 DEBUG   HandlerThread:2881212 [system_monitor.py:probe():223] {'os': 'Linux-5.4.0-80-generic-x86_64-with-glibc2.31', 'python': '3.9.18', 'heartbeatAt': '2024-01-27T11:36:42.462361', 'startedAt': '2024-01-27T11:36:41.484391', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/nlsasfs/home/nltm-st/sujitk/yash-mtp/src/wav2vec2/main_v1_1.py', 'codePathLocal': 'src/wav2vec2/main_v1_1.py', 'codePath': 'src/wav2vec2/main_v1_1.py', 'git': {'remote': 'git@github.com:yashcode00/yash-mtp.git', 'commit': '706276b3e6b2c637a0bb7a9a56b6d326a34d4155'}, 'email': 'yashuvats.42@gmail.com', 'root': '/nlsasfs/home/nltm-st/sujitk/yash-mtp', 'host': 'scn9-mn', 'username': 'sujitk', 'executable': '/nlsasfs/home/nltm-st/sujitk/miniconda3/envs/wave2vec/bin/python', 'cpu_count': 128, 'cpu_count_logical': 256, 'cpu_freq': {'current': 3020.5278476562517, 'min': 1500.0, 'max': 2250.0}, 'cpu_freq_per_core': [{'current': 3393.321, 'min': 1500.0, 'max': 2250.0}, {'current': 3365.344, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.241, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.259, 'min': 1500.0, 'max': 2250.0}, {'current': 2610.588, 'min': 1500.0, 'max': 2250.0}, {'current': 3379.822, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.425, 'min': 1500.0, 'max': 2250.0}, {'current': 3387.586, 'min': 1500.0, 'max': 2250.0}, {'current': 3407.971, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.565, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.364, 'min': 1500.0, 'max': 2250.0}, {'current': 3406.438, 'min': 1500.0, 'max': 2250.0}, {'current': 3348.861, 'min': 1500.0, 'max': 2250.0}, {'current': 3288.234, 'min': 1500.0, 'max': 2250.0}, {'current': 2203.632, 'min': 1500.0, 'max': 2250.0}, {'current': 3403.447, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.344, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.759, 'min': 1500.0, 'max': 2250.0}, {'current': 3380.264, 'min': 1500.0, 'max': 2250.0}, {'current': 2594.192, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.436, 'min': 1500.0, 'max': 2250.0}, {'current': 3381.803, 'min': 1500.0, 'max': 2250.0}, {'current': 3382.766, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.627, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.863, 'min': 1500.0, 'max': 2250.0}, {'current': 3406.022, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.51, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.751, 'min': 1500.0, 'max': 2250.0}, {'current': 3373.002, 'min': 1500.0, 'max': 2250.0}, {'current': 3381.613, 'min': 1500.0, 'max': 2250.0}, {'current': 3380.463, 'min': 1500.0, 'max': 2250.0}, {'current': 3380.726, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.949, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.519, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.484, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.837, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.788, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.853, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.817, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.48, 'min': 1500.0, 'max': 2250.0}, {'current': 2428.474, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.387, 'min': 1500.0, 'max': 2250.0}, {'current': 2392.359, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.353, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.29, 'min': 1500.0, 'max': 2250.0}, {'current': 2490.24, 'min': 1500.0, 'max': 2250.0}, {'current': 2360.799, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.026, 'min': 1500.0, 'max': 2250.0}, {'current': 3400.545, 'min': 1500.0, 'max': 2250.0}, {'current': 2201.328, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.491, 'min': 1500.0, 'max': 2250.0}, {'current': 2168.764, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.579, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.366, 'min': 1500.0, 'max': 2250.0}, {'current': 2569.218, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.151, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.729, 'min': 1500.0, 'max': 2250.0}, {'current': 1691.354, 'min': 1500.0, 'max': 2250.0}, {'current': 1695.424, 'min': 1500.0, 'max': 2250.0}, {'current': 2586.969, 'min': 1500.0, 'max': 2250.0}, {'current': 3368.593, 'min': 1500.0, 'max': 2250.0}, {'current': 3403.051, 'min': 1500.0, 'max': 2250.0}, {'current': 2212.573, 'min': 1500.0, 'max': 2250.0}, {'current': 2295.439, 'min': 1500.0, 'max': 2250.0}, {'current': 2507.085, 'min': 1500.0, 'max': 2250.0}, {'current': 3375.607, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.803, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.587, 'min': 1500.0, 'max': 2250.0}, {'current': 2065.177, 'min': 1500.0, 'max': 2250.0}, {'current': 2274.345, 'min': 1500.0, 'max': 2250.0}, {'current': 2262.949, 'min': 1500.0, 'max': 2250.0}, {'current': 3387.974, 'min': 1500.0, 'max': 2250.0}, {'current': 2377.977, 'min': 1500.0, 'max': 2250.0}, {'current': 2334.179, 'min': 1500.0, 'max': 2250.0}, {'current': 2324.803, 'min': 1500.0, 'max': 2250.0}, {'current': 2322.637, 'min': 1500.0, 'max': 2250.0}, {'current': 2318.928, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.091, 'min': 1500.0, 'max': 2250.0}, {'current': 3405.506, 'min': 1500.0, 'max': 2250.0}, {'current': 3375.602, 'min': 1500.0, 'max': 2250.0}, {'current': 2453.666, 'min': 1500.0, 'max': 2250.0}, {'current': 3402.002, 'min': 1500.0, 'max': 2250.0}, {'current': 2289.171, 'min': 1500.0, 'max': 2250.0}, {'current': 2516.711, 'min': 1500.0, 'max': 2250.0}, {'current': 2235.138, 'min': 1500.0, 'max': 2250.0}, {'current': 2309.796, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.669, 'min': 1500.0, 'max': 2250.0}, {'current': 2491.777, 'min': 1500.0, 'max': 2250.0}, {'current': 3382.639, 'min': 1500.0, 'max': 2250.0}, {'current': 3400.269, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.088, 'min': 1500.0, 'max': 2250.0}, {'current': 3398.298, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.66, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.176, 'min': 1500.0, 'max': 2250.0}, {'current': 2293.576, 'min': 1500.0, 'max': 2250.0}, {'current': 3387.156, 'min': 1500.0, 'max': 2250.0}, {'current': 2305.252, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.923, 'min': 1500.0, 'max': 2250.0}, {'current': 2568.513, 'min': 1500.0, 'max': 2250.0}, {'current': 2525.177, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.487, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.075, 'min': 1500.0, 'max': 2250.0}, {'current': 3333.755, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.143, 'min': 1500.0, 'max': 2250.0}, {'current': 3073.837, 'min': 1500.0, 'max': 2250.0}, {'current': 2417.362, 'min': 1500.0, 'max': 2250.0}, {'current': 3090.608, 'min': 1500.0, 'max': 2250.0}, {'current': 3379.737, 'min': 1500.0, 'max': 2250.0}, {'current': 3381.571, 'min': 1500.0, 'max': 2250.0}, {'current': 3136.176, 'min': 1500.0, 'max': 2250.0}, {'current': 2472.144, 'min': 1500.0, 'max': 2250.0}, {'current': 2527.126, 'min': 1500.0, 'max': 2250.0}, {'current': 2530.905, 'min': 1500.0, 'max': 2250.0}, {'current': 3375.979, 'min': 1500.0, 'max': 2250.0}, {'current': 2275.339, 'min': 1500.0, 'max': 2250.0}, {'current': 2269.927, 'min': 1500.0, 'max': 2250.0}, {'current': 2305.352, 'min': 1500.0, 'max': 2250.0}, {'current': 2318.045, 'min': 1500.0, 'max': 2250.0}, {'current': 3264.541, 'min': 1500.0, 'max': 2250.0}, {'current': 3176.723, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.328, 'min': 1500.0, 'max': 2250.0}, {'current': 2539.089, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.832, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.439, 'min': 1500.0, 'max': 2250.0}, {'current': 2955.8, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.771, 'min': 1500.0, 'max': 2250.0}, {'current': 3398.888, 'min': 1500.0, 'max': 2250.0}, {'current': 2522.299, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.052, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.574, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.743, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.516, 'min': 1500.0, 'max': 2250.0}, {'current': 1795.191, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.334, 'min': 1500.0, 'max': 2250.0}, {'current': 3381.753, 'min': 1500.0, 'max': 2250.0}, {'current': 3394.048, 'min': 1500.0, 'max': 2250.0}, {'current': 3379.173, 'min': 1500.0, 'max': 2250.0}, {'current': 3379.229, 'min': 1500.0, 'max': 2250.0}, {'current': 3398.985, 'min': 1500.0, 'max': 2250.0}, {'current': 3401.25, 'min': 1500.0, 'max': 2250.0}, {'current': 3089.056, 'min': 1500.0, 'max': 2250.0}, {'current': 2903.919, 'min': 1500.0, 'max': 2250.0}, {'current': 2197.688, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.944, 'min': 1500.0, 'max': 2250.0}, {'current': 3376.618, 'min': 1500.0, 'max': 2250.0}, {'current': 3376.911, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.271, 'min': 1500.0, 'max': 2250.0}, {'current': 2603.497, 'min': 1500.0, 'max': 2250.0}, {'current': 3398.314, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.224, 'min': 1500.0, 'max': 2250.0}, {'current': 3374.274, 'min': 1500.0, 'max': 2250.0}, {'current': 3399.272, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.524, 'min': 1500.0, 'max': 2250.0}, {'current': 3370.177, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.355, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.952, 'min': 1500.0, 'max': 2250.0}, {'current': 3407.012, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.826, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.242, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.452, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.621, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.553, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.766, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.159, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.781, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.901, 'min': 1500.0, 'max': 2250.0}, {'current': 3379.132, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.122, 'min': 1500.0, 'max': 2250.0}, {'current': 2101.243, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.173, 'min': 1500.0, 'max': 2250.0}, {'current': 2204.688, 'min': 1500.0, 'max': 2250.0}, {'current': 3387.722, 'min': 1500.0, 'max': 2250.0}, {'current': 3394.452, 'min': 1500.0, 'max': 2250.0}, {'current': 2224.176, 'min': 1500.0, 'max': 2250.0}, {'current': 2203.561, 'min': 1500.0, 'max': 2250.0}, {'current': 3399.713, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.952, 'min': 1500.0, 'max': 2250.0}, {'current': 2224.786, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.594, 'min': 1500.0, 'max': 2250.0}, {'current': 2214.032, 'min': 1500.0, 'max': 2250.0}, {'current': 3392.806, 'min': 1500.0, 'max': 2250.0}, {'current': 3397.912, 'min': 1500.0, 'max': 2250.0}, {'current': 2372.864, 'min': 1500.0, 'max': 2250.0}, {'current': 3397.619, 'min': 1500.0, 'max': 2250.0}, {'current': 3401.546, 'min': 1500.0, 'max': 2250.0}, {'current': 1694.321, 'min': 1500.0, 'max': 2250.0}, {'current': 1693.706, 'min': 1500.0, 'max': 2250.0}, {'current': 2579.745, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.504, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.73, 'min': 1500.0, 'max': 2250.0}, {'current': 2193.547, 'min': 1500.0, 'max': 2250.0}, {'current': 2076.025, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.163, 'min': 1500.0, 'max': 2250.0}, {'current': 3381.818, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.619, 'min': 1500.0, 'max': 2250.0}, {'current': 3378.329, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.294, 'min': 1500.0, 'max': 2250.0}, {'current': 3134.203, 'min': 1500.0, 'max': 2250.0}, {'current': 2280.897, 'min': 1500.0, 'max': 2250.0}, {'current': 3384.89, 'min': 1500.0, 'max': 2250.0}, {'current': 2408.394, 'min': 1500.0, 'max': 2250.0}, {'current': 2360.886, 'min': 1500.0, 'max': 2250.0}, {'current': 2345.889, 'min': 1500.0, 'max': 2250.0}, {'current': 2341.927, 'min': 1500.0, 'max': 2250.0}, {'current': 2351.421, 'min': 1500.0, 'max': 2250.0}, {'current': 3401.463, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.848, 'min': 1500.0, 'max': 2250.0}, {'current': 3381.644, 'min': 1500.0, 'max': 2250.0}, {'current': 3397.166, 'min': 1500.0, 'max': 2250.0}, {'current': 3386.122, 'min': 1500.0, 'max': 2250.0}, {'current': 2522.761, 'min': 1500.0, 'max': 2250.0}, {'current': 2243.139, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.228, 'min': 1500.0, 'max': 2250.0}, {'current': 2287.632, 'min': 1500.0, 'max': 2250.0}, {'current': 3381.02, 'min': 1500.0, 'max': 2250.0}, {'current': 2674.681, 'min': 1500.0, 'max': 2250.0}, {'current': 3385.022, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.642, 'min': 1500.0, 'max': 2250.0}, {'current': 2497.698, 'min': 1500.0, 'max': 2250.0}, {'current': 3403.594, 'min': 1500.0, 'max': 2250.0}, {'current': 2432.358, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.025, 'min': 1500.0, 'max': 2250.0}, {'current': 2280.647, 'min': 1500.0, 'max': 2250.0}, {'current': 3389.952, 'min': 1500.0, 'max': 2250.0}, {'current': 2330.405, 'min': 1500.0, 'max': 2250.0}, {'current': 3396.772, 'min': 1500.0, 'max': 2250.0}, {'current': 2553.986, 'min': 1500.0, 'max': 2250.0}, {'current': 2533.321, 'min': 1500.0, 'max': 2250.0}, {'current': 3397.162, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.78, 'min': 1500.0, 'max': 2250.0}, {'current': 2903.592, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.611, 'min': 1500.0, 'max': 2250.0}, {'current': 3387.147, 'min': 1500.0, 'max': 2250.0}, {'current': 2545.137, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.822, 'min': 1500.0, 'max': 2250.0}, {'current': 3395.799, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.921, 'min': 1500.0, 'max': 2250.0}, {'current': 3372.915, 'min': 1500.0, 'max': 2250.0}, {'current': 2536.623, 'min': 1500.0, 'max': 2250.0}, {'current': 2528.274, 'min': 1500.0, 'max': 2250.0}, {'current': 2460.045, 'min': 1500.0, 'max': 2250.0}, {'current': 3383.165, 'min': 1500.0, 'max': 2250.0}, {'current': 2289.536, 'min': 1500.0, 'max': 2250.0}, {'current': 2265.165, 'min': 1500.0, 'max': 2250.0}, {'current': 2409.466, 'min': 1500.0, 'max': 2250.0}, {'current': 3225.05, 'min': 1500.0, 'max': 2250.0}, {'current': 3210.881, 'min': 1500.0, 'max': 2250.0}, {'current': 3160.583, 'min': 1500.0, 'max': 2250.0}, {'current': 3388.57, 'min': 1500.0, 'max': 2250.0}, {'current': 2540.229, 'min': 1500.0, 'max': 2250.0}, {'current': 3390.922, 'min': 1500.0, 'max': 2250.0}, {'current': 3391.476, 'min': 1500.0, 'max': 2250.0}, {'current': 3402.652, 'min': 1500.0, 'max': 2250.0}, {'current': 3380.871, 'min': 1500.0, 'max': 2250.0}, {'current': 3393.644, 'min': 1500.0, 'max': 2250.0}, {'current': 2576.937, 'min': 1500.0, 'max': 2250.0}], 'disk': {'/': {'total': 1757.8287315368652, 'used': 410.52936935424805}}, 'gpu': 'A100-SXM4-40GB', 'gpu_count': 4, 'gpu_devices': [{'name': 'A100-SXM4-40GB', 'memory_total': 42506321920}, {'name': 'A100-SXM4-40GB', 'memory_total': 42506321920}, {'name': 'A100-SXM4-40GB', 'memory_total': 42506321920}, {'name': 'A100-SXM4-40GB', 'memory_total': 42506321920}], 'memory': {'total': 1007.6991691589355}}
2024-01-27 17:06:42,493 INFO    HandlerThread:2881212 [system_monitor.py:probe():224] Finished collecting system info
2024-01-27 17:06:42,493 INFO    HandlerThread:2881212 [system_monitor.py:probe():227] Publishing system info
2024-01-27 17:06:42,493 DEBUG   HandlerThread:2881212 [system_info.py:_save_pip():52] Saving list of pip packages installed into the current environment
2024-01-27 17:06:42,496 DEBUG   HandlerThread:2881212 [system_info.py:_save_pip():68] Saving pip packages done
2024-01-27 17:06:42,496 DEBUG   HandlerThread:2881212 [system_info.py:_save_conda():75] Saving list of conda packages installed into the current environment
2024-01-27 17:06:43,323 INFO    Thread-12 :2881212 [dir_watcher.py:_on_file_created():271] file/dir created: /nlsasfs/home/nltm-st/sujitk/yash-mtp/wandb/run-20240127_170641-wxw73t9a/files/requirements.txt
2024-01-27 17:06:43,323 INFO    Thread-12 :2881212 [dir_watcher.py:_on_file_created():271] file/dir created: /nlsasfs/home/nltm-st/sujitk/yash-mtp/wandb/run-20240127_170641-wxw73t9a/files/conda-environment.yaml
2024-01-27 17:06:47,070 DEBUG   HandlerThread:2881212 [system_info.py:_save_conda():87] Saving conda packages done
2024-01-27 17:06:47,073 INFO    HandlerThread:2881212 [system_monitor.py:probe():229] Finished publishing system info
2024-01-27 17:06:47,077 DEBUG   SenderThread:2881212 [sender.py:send():380] send: files
2024-01-27 17:06:47,077 INFO    SenderThread:2881212 [sender.py:_save_file():1378] saving file wandb-metadata.json with policy now
2024-01-27 17:06:47,077 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:06:47,086 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: stop_status
2024-01-27 17:06:47,086 DEBUG   SenderThread:2881212 [sender.py:send_request():407] send_request: stop_status
2024-01-27 17:06:47,088 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-27 17:06:47,325 INFO    Thread-12 :2881212 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nlsasfs/home/nltm-st/sujitk/yash-mtp/wandb/run-20240127_170641-wxw73t9a/files/conda-environment.yaml
2024-01-27 17:06:47,325 INFO    Thread-12 :2881212 [dir_watcher.py:_on_file_created():271] file/dir created: /nlsasfs/home/nltm-st/sujitk/yash-mtp/wandb/run-20240127_170641-wxw73t9a/files/wandb-metadata.json
2024-01-27 17:06:47,438 DEBUG   SenderThread:2881212 [sender.py:send():380] send: telemetry
2024-01-27 17:06:49,394 INFO    wandb-upload_0:2881212 [upload_job.py:push():131] Uploaded file /tmp/tmp4ot6_etqwandb/2wycvyv1-wandb-metadata.json
2024-01-27 17:06:52,439 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:06:54,332 INFO    Thread-12 :2881212 [dir_watcher.py:_on_file_created():271] file/dir created: /nlsasfs/home/nltm-st/sujitk/yash-mtp/wandb/run-20240127_170641-wxw73t9a/files/output.log
2024-01-27 17:06:56,334 INFO    Thread-12 :2881212 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nlsasfs/home/nltm-st/sujitk/yash-mtp/wandb/run-20240127_170641-wxw73t9a/files/output.log
2024-01-27 17:06:58,228 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:07:00,337 INFO    Thread-12 :2881212 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nlsasfs/home/nltm-st/sujitk/yash-mtp/wandb/run-20240127_170641-wxw73t9a/files/output.log
2024-01-27 17:07:03,229 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:07:08,229 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:07:11,960 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-27 17:07:11,995 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: stop_status
2024-01-27 17:07:11,996 DEBUG   SenderThread:2881212 [sender.py:send_request():407] send_request: stop_status
2024-01-27 17:07:13,313 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:07:14,352 INFO    Thread-12 :2881212 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nlsasfs/home/nltm-st/sujitk/yash-mtp/wandb/run-20240127_170641-wxw73t9a/files/config.yaml
2024-01-27 17:07:18,619 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:07:23,620 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:07:24,744 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: keepalive
2024-01-27 17:07:26,917 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-27 17:07:26,918 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: stop_status
2024-01-27 17:07:26,918 DEBUG   SenderThread:2881212 [sender.py:send_request():407] send_request: stop_status
2024-01-27 17:07:29,301 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:07:32,364 INFO    Thread-12 :2881212 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nlsasfs/home/nltm-st/sujitk/yash-mtp/wandb/run-20240127_170641-wxw73t9a/files/output.log
2024-01-27 17:07:34,382 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:07:39,383 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:07:42,400 DEBUG   SystemMonitor:2881212 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-01-27 17:07:42,403 DEBUG   SenderThread:2881212 [sender.py:send():380] send: stats
2024-01-27 17:07:42,503 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: stop_status
2024-01-27 17:07:42,504 DEBUG   SenderThread:2881212 [sender.py:send_request():407] send_request: stop_status
2024-01-27 17:07:42,525 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-27 17:07:45,072 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:07:46,381 INFO    Thread-12 :2881212 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nlsasfs/home/nltm-st/sujitk/yash-mtp/wandb/run-20240127_170641-wxw73t9a/files/output.log
2024-01-27 17:07:50,072 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:07:55,072 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:07:58,390 INFO    Thread-12 :2881212 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nlsasfs/home/nltm-st/sujitk/yash-mtp/wandb/run-20240127_170641-wxw73t9a/files/output.log
2024-01-27 17:08:00,978 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:08:05,978 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
2024-01-27 17:08:08,092 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: internal_messages
2024-01-27 17:08:08,146 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: stop_status
2024-01-27 17:08:08,147 DEBUG   SenderThread:2881212 [sender.py:send_request():407] send_request: stop_status
2024-01-27 17:08:10,398 INFO    Thread-12 :2881212 [dir_watcher.py:_on_file_modified():288] file/dir modified: /nlsasfs/home/nltm-st/sujitk/yash-mtp/wandb/run-20240127_170641-wxw73t9a/files/output.log
2024-01-27 17:08:11,687 DEBUG   HandlerThread:2881212 [handler.py:handle_request():146] handle_request: status_report
